id,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,bookmarkCount,author,tweet_length,clean_text,topic,text

Bakal gitu terus karena denial mulu"
2067540882996510745,0,0,0,0,42,2026-06-18,0,f22pinkfalcon,95,wkkwkwkwk depan rakyat bilang dollar naik ndak masalah aku rapopo,3,Wkkwkwkwk. Di depan rakyat bilang dollar naik ndak masalah. Aku rapopo. https://t.co/OvOMs6fUF5
2067540850783994068,0,0,0,0,37,2026-06-18,0,Neonboxyellow,181,dituruti pak prabowo paling dollar naik ihsg jeblok rakyat demo apa-apa kan biar menyalam udah dituruti maunya sppg biarkan bangsa mah nyenyenyein aja,5,"Dituruti aja pak prabowo. Paling nanti dollar naik, ihsg jeblok, rakyat demo. Gpp kan biar menyalam

Udah dituruti aja maunya sppg itu. Biarkan saja bangsa ini mah. Nyenyenyein aja."
2067539917140529275,0,0,0,0,16,2026-06-18,0,lostastronot,64,harga susu ternyata beneran naik hiks efek dollar naik kmrn,4,harga susu ternyata beneran naik hiks efek dollar naik kmrn² 😭😭😭
2067538819268931602,0,0,0,0,11,2026-06-18,0,christofer_bhp,70,bi rate baru naik dollar naik kayaknya udah lost control,29,BI rate baru aja naik lagi dan dollar naik. Kayaknya udah lost control
2067535964243988758,0,0,0,0,3,2026-06-18,0,wrsxti,29,diem diem dollar naik om,3,diem-diem dollar naik lagi om
2067535953154265230,0,0,0,0,138,2026-06-18,0,nasgorrebus_,195,semangat kakk mana dunia pergigian naik karna dollar naik bahan2 impor soalnya biaya kontrolku jg naik rincian biaya naik,24,"@kokhoyalya @tanyarlfes semangat kakk wkwk. mana dunia pergigian lagi pada naik juga karna dollar naik. bahan2 mereka pada impor soalnya. biaya kontrolku jg naik, yg di rincian biaya sebelum naik"
2067534156796670170,0,0,0,0,19,2026-06-18,0,EastDawn2,120,bi rate naik menjadi reaksi pasar adem ayem us dollar to rupiah tetap tinggi,4,"BI rate naik menjadi 5.75% tapi reaksi pasar adem ayem, US Dollar  to Rupiah tetap saja tinggi 😑 https://t.co/NbNNS1gfLK"
2067529933904322683,1,1,16,0,1778,2026-06-18,0,pembela_kaum,69,gak pengaruh dollar naik,3,@BigAlphaID Gak pengaruh bro dollar naik lagi https://t.co/0EOp5ALXSV
2067525639838785556,0,0,0,0,17,2026-06-18,0,ivokun,38,dollar naik banyak efeknya,4,"dollar naik, tentu aja banyak efeknya👍"
2067524513974382605,0,1,0,0,37,2026-06-18,0,Yap5gurl,82,udah dollar naik semua naik darah naik lu teledor sendiri,3,"@SapiSosmed udah dollar naik semua naik, darah juga naik karena lu teledor sendiri"
2067523636198855092,0,0,0,0,8,2026-06-18,0,raimukoyosikil,69,rakyat desa pake dollar pak harga material naik terus pak,7,"🗣️ rakyat desa gak pake dollar

PAK HARGA MATERIAL NAIK TERUS PAK 😁😁😁"
2067522824550727782,0,0,0,0,4,2026-06-18,0,altaire21,143,sepertinya kemarin informasinya kena effect dollar naik sering pergi ln jadi polisi sering ln ngapain,29,"@ardisatriawan sepertinya kemarin informasinya yang kena effect dollar naik hanya yang sering pergi ke LN. 
jadi polisi sering ke LN ngapain ya"
2067520016086626551,0,1,2,0,639,2026-06-18,0,nanovond,264,kanda bahll team salah hitung kebutuhan kayak digosipkan pemilik stock mau jual peluang cuan besar dollar naik jadi kanda bahll kalah dealing suudzon enak ngomong socmed intinya jauh2 nomor,-1,"1. kanda Bahll &amp; team salah hitung kebutuhan kayak yg digosipkan

2. pemilik stock gak mau jual karena ada peluang cuan besar karena dollar naik jadi kanda Bahll kalah dealing

3. ada suudzon saya tapi gak enak ngomong di socmed, intinya gak jauh2 dari nomor 2"
2067544140238430208,0,0,0,0,12,2026-06-18,0,wienzalwyz,20,dollar naik yhh,4,Dollar naik lagi yhh
2067647670253212068,0,0,0,0,0,2026-06-18,0,_naysilaa_,148,perasaan menjabat tiket pp udah segituan deh kak tiap tahun naik ngikut inflasi beda jauh sih,2,"@shitttherewego @yoongsluuv Perasaan sebelum menjabat tiket pp udah segituan deh kak , tiap tahun nya naik ngikut inflasi juga tapi ga beda jauh sih"
2067640050033258770,0,0,0,0,15,2026-06-18,0,THEunrealsauce,187,saatnya udah nyetel omongan omongan mahal market udah kena inflasi kemurahan buat talenta muda kayak gini ceiling tinggi,30,@InteristaLK ada saatnya dia udah nyetel dan nggak akan ada lagi omongan omongan mahal ini. di market yang udah kena inflasi ini kemurahan buat talenta muda kayak gini. ceiling nya tinggi
2067638331593400674,0,0,0,0,18,2026-06-18,0,txtgadun,121,om gadun mah tertawa om gadun mendukung inflasi wanita indonesia om sayangi sepenuh hati,0,"@LambeSahamjja om gadun mah tertawa saja, om gadun mendukung inflasi, sebab wanita indonesia akan om sayangi sepenuh hati"
2067637824313250028,0,0,0,0,8,2026-06-18,0,505RachelWill,120,juni penuh katalis nfp inflasi fed meeting plus earnings big names alasan buat bengong bulan,2,"@pluang_id juni penuh katalis. NFP, inflasi, Fed meeting, plus earnings big names. gak ada alasan buat bengong bulan ini"
2067635141141553262,0,0,0,0,10,2026-06-18,0,lushhoonn,111,ajg inflasi parah katanya standard nyawit parah agaknya abang,2,AJG INFLASI KITA BELUM PARAH KATANYA?? MASIH STANDARD??? Nyawit parah agaknya abang ini https://t.co/ObChEfc51r
2067634659052392957,0,0,0,0,17,2026-06-18,0,bullandbear_id,220,bi rate bps total bps sebulan bi agresif jaga rupiah inflasi biaya pinjaman naik dampak kredit ekonomi birate rupiah saham ihsg source cnbc indonesia,23,"🔴 BI Rate +25 bps → 5,75%! Total +100 bps sebulan. BI agresif jaga rupiah &amp; inflasi. Biaya pinjaman naik, dampak ke kredit &amp; ekonomi? 📊 #BIRate #Rupiah #Saham #IHSG

Source: CNBC Indonesia https://t.co/2WAwBkcNxA"
2067634254734086274,0,0,0,0,3,2026-06-18,0,kuacigendut,126,inflasi as naik core cpi artinya bukan inflasi gila gilaan pasar navigasi,2,"@pluang_id inflasi AS naik lagi tp core CPI masih 2,9% — artinya bukan inflasi yang gila-gilaan. pasar masih bisa navigasi ini"
2067633498761109972,0,0,0,0,10,2026-06-18,0,tempodottah,377,bank indonesia menaikkan suku bunga acuan menjadi menjaga stabilitas rupiah mengendalikan inflasi tengah ketidakpastian global kebijakan berpotensi memengaruhi kredit cicilan investasi nilai tukar rupiah beberapa bulan depan menurutmu langkah tepat menjaga ekonomi indonesia sumber,0,"Bank Indonesia kembali menaikkan suku bunga acuan menjadi 5,75% untuk menjaga stabilitas rupiah dan mengendalikan inflasi di tengah ketidakpastian global.

Kebijakan ini berpotensi memengaruhi kredit, cicilan, investasi, dan nilai tukar rupiah dalam beberapa bulan ke depan.

Menurutmu, apakah langkah ini tepat untuk menjaga ekonomi Indonesia?

sumber: https://t.co/SmI8V1oqwb"
2067632059796140378,0,0,0,0,21,2026-06-18,0,505joanaa,129,inflasi as fed hold window sempit timing ipo spcx tengah kondisi justru makin menarik dicermatin,2,"@pluang_id inflasi AS 4,2% + Fed hold = window yang sempit. timing IPO SPCX di tengah kondisi ini justru makin menarik dicermatin"
2067630850293023029,0,1,0,0,11,2026-06-18,0,JetVeetlev,83,inflasi us langsung dampaknya rupiah apa,2,@leftnoblues @grok Inflasi US ini secara tidak langsung dampaknya ke rupiah apa ya?
2067630054994223382,0,0,0,0,7,2026-06-18,0,mendagri_gov,301,menteri negeri muhammad tito karnavian membedah faktor faktor kunci penentu pertumbuhan ekonomi memimpin rapat koordinasi rakor pengendalian inflasi daerah disiarkan langsung melalui kanal youtube kemendagri senin mendagri inflasi titokarnavian,44,"Menteri Dalam Negeri Muhammad Tito Karnavian membedah faktor-faktor kunci penentu pertumbuhan ekonomi saat memimpin Rapat Koordinasi (Rakor) Pengendalian Inflasi Daerah yg disiarkan langsung melalui kanal YouTube Kemendagri, Senin (15/6/2026).
#Mendagri #Inflasi #TitoKarnavian https://t.co/JKNLCrCk7a"
2067629282042732982,0,0,0,0,2,2026-06-18,0,Dedy_Olmo,355,menjadi masalah disimpulkan golongan sekian termasuk kategori kelas menengah atas inflasi memaksa golongan tersebut termasuk golongan bawah gimana tau gaji deret angka inflasi sekarang deret skala terkendali negara seakan hadir jadi wajar rakyat trust issue sama ginian,34,"Yang menjadi masalah adalah. Jika disimpulkan bahwa golongan sekian termasuk kategori kelas menengah atas namun inflasi memaksa golongan tersebut termasuk golongan bawah gimana.
Seperti kita tau gaji itu deret angka sedangkan inflasi sekarang itu deret skala tidak terkendali. Negara seakan tidak hadir, jadi wajar jika rakyat trust issue sama hal ginian."
2067627557307212015,0,0,0,0,38,2026-06-18,0,dinaskegelapan,187,belajar pasca krisis perang yom kippur butuh belasan tahun buat harganya stabil kek disesuaikan sama tingkat inflasi,19,@MorphoMenelausX Tidak belajar dari pasca krisis perang yom kippur yang butuh belasan tahun buat harganya stabil lagi kek itu juga disesuaikan sama tingkat inflasi https://t.co/JF3hhqncID
2067625910900228208,0,0,0,0,4,2026-06-18,0,youlovezembud,103,please jangan sampe ngomong kemurahan sih naikin kalian bikin inflasi,2,"@alootiramisu please jangan sampe ada yg ngomong ""kemurahan ga sih"", ""naikin ga 🫵""
kalian bikin inflasi"
2067624558912578031,0,0,0,0,77,2026-06-18,0,willdanz17,190,kok inflasi yh dilaporkan pemerintah cuma an lembaga lembaga minta naik lebih bahkan kenaikan umr cuma lembaga minta naik anggarannya gede bgt,21,"@txtdrjkt Kok bisa inflasi yh dilaporkan pemerintah cuma 3%an lembaga lembaga ini pada minta naik lebih dari 3%, bahkan kenaikan umr aja cuma 5% ini lembaga minta naik anggarannya gede bgt 😡"
2067640955847811424,0,0,0,0,22,2026-06-18,0,ri_gerimissenja,97,dulu pas kecil kalau doa minta uang juta jutaan udah gede doanya minta milyaran inflasi,19,Dulu pas kecil kalau doa minta uang juta jutaan. Udah gede doanya minta milyaran. Ini inflasi kah
2067544880327672165,0,0,0,0,8,2026-06-18,0,otakosonggg,130,bukan dollar naik indo produksi batubara sendiri stoknya emang dibatasi sama sianying bolu ketan beracun,24,"@KapudS640 Bukan karena dollar naik, indo produksi batubara sendiri, tapi stoknya emang dibatasi sama sianying bolu ketan beracun."
2067548742971195450,0,0,0,0,72,2026-06-18,0,loeymingyu_,68,karna langka batubara ges gara dollar naik,7,"Karna langka batubara ges, gara² dollar naik https://t.co/H0BJWIKRuS"
2067551377375838673,0,0,0,0,6,2026-06-18,0,andrewibu99,164,kata buzzer dollar naik ribu berpengaruh kok kena imbasnya pejabatnya hura hura rakyatnya suruh ribut sendiri,5,"@LambeSahamjja kata buzzer dollar naik 18 ribu tapi tidak berpengaruh, tapi kok ada kena imbasnya?🤣🤣🤣🤣🤣
pejabatnya pada hura hura, rakyatnya suruh ribut sendiri 😆😆😆"
2067612108494401963,0,0,0,0,330,2026-06-18,0,1sf3sbs,65,nih bilang dollar naik ngaruh kehidupan,4,@BigAlphaID nih yg bilang dollar naik ga ngaruh ke kehidupan kita
2067606844282212828,0,1,0,0,9,2026-06-18,0,nohyunwa,73,gabole minta kakak kata mama beli soalnya dollar naik,3,"@MixUnit_ Gabole minta kakak, kata mama harus beli soalnya dollar naik :3"
2067598003784061062,0,0,0,0,6,2026-06-18,0,aguidelight,141,dollar naik bensin naik dimsum langganan naik alhamdulillah setidaknha punya alasan hidup wni,29,"Dollar naik,
Bensin naik,
Dimsum langganan gw gak naik alhamdulillah. Setidaknha masih punya alasan hidup sebagai WNI https://t.co/SZ9YSWwXlY"
2067593530806247840,60,2,141,2,8163,2026-06-18,21,tsetiady,275,narasi oversupply pln ternyata tipu2 pengusaha batubara rekanan pemerintah dulu harga coal terjun pemerintah diminta menyerap supply bikin banyak pltu sekarang harga coal naik imbas perang iran semua pengusaha batubara berebutan ekspor cari dollar,24,"narasi oversupply pln itu ternyata tipu2 pengusaha batubara rekanan pemerintah, 

ketika dulu harga coal terjun pemerintah diminta menyerap supply nya bikin banyak PLTU....

sekarang harga coal naik imbas perang iran, semua pengusaha batubara berebutan ekspor dan cari dollar"
2067589567918834010,0,1,1,0,15,2026-06-18,0,nifaaluccvv,182,akibat naik terus dollar indo melemah ribet ngga si bikinya waktu pengen bikin ternyata aku udah akun cuman aku lupa pw gimnaa cara balikinyaaa,29,"@haniarchivee Akibat naik terus dollar tapi indo melemah👀, ribet ngga si bikinya waktu itu pengen bikin tapi ternyata aku udah ada akun cuman aku lupa pw dan gimnaa cara balikinyaaa😭"
2067586391614312790,0,0,0,0,6,2026-06-18,0,taehaevi,42,gelar demo karna dollar naik cil l,3,@Jccnni Gelar demo karna dollar naik cil?l
2067585807553343944,0,0,0,0,20,2026-06-18,0,cundukmentul2,49,mumpung dollar naik,4,@ApeInAMillion @tanyarlfes Mumpung dollar naik...
2067585784476303771,0,0,1,0,157,2026-06-18,0,bearrypop,106,mbg gagal ikn jelas bumn rugi terus dollar makin naik aku kamu asing jelas semuanya,29,"MBG gagal, IKN ga jelas, BUMN rugi terus, Dollar makin naik, Aku dan Kamu juga asing, GAK JELAS SEMUANYA 😭"
2067584313798050056,0,1,0,0,147,2026-06-18,0,hanipridhos,36,indeks dollar ny naik,4,@lambenefaisal indeks dollar ny naik
2067583778709704814,0,0,0,0,1894,2026-06-18,0,Eatfrenchfries,137,breaking turunkan nilai dollar bank indonesia naikkan anjing naik anjing naik anjing,3,"@BigAlphaID BREAKING] Demi Turunkan Nilai Dollar, Bank Indonesia Naikkan Anjing Lagi, Naik Anjing Aja Naik Anjing https://t.co/U8IbZdOCtU"
2067583604943908919,5,0,35,0,2358,2026-06-18,1,RakaRahadi11791,221,mah abis dijual buat ekspor dollar naik kalaupun domestic market obligation lebih murah bayar pejabat emang pejabat sendiri punya perush batu bara pejabat kampretttttt,24,"@thebabayega_ Ini mah abis dijual buat ekspor karena dollar naik. Kalaupun ada domestic market obligation, lebih murah bayar pejabat (atau yg emang pejabat sendiri yg punya perush. batu bara nya) 🤣
Pejabat kampretttttt..."
2067583516548927607,0,1,0,0,16,2026-06-18,0,damgildaero,84,ih apa musim y temen minjem duid dampak dollar naik,4,@namgilwaifu ih apa lagi musim y temen minjem duid? apakah ini dampak dollar naik? 😭
2067583394851225717,0,0,0,0,90,2026-06-18,0,sinbyss,111,dah ditahap liat moment yoonjin sengaja dibuat jauh2an diancem kalau deketan dollar naik,-1,Demi dah udh ditahap liat moment yoonjin sengaja dibuat jauh2an karena mereka diancem kalau deketan dollar naik
2067580227061170678,0,0,0,0,7,2026-06-18,0,eLdzshuki,178,gara gara dollar naik harga oli ikutan naik semua berkendara bahan bakar dinaikin perawatan kendaraan semua ikutan naik buajingan emang,32,"Gara gara dollar naik, Harga OLI, dan lain lain, ikutan naik semua.
Untuk berkendara, bahan bakar dinaikin, untuk perawatan kendaraan, semua ikutan naik.
BUAJINGAN EMANG YA !!!!!"
2067579200111014323,0,1,0,0,41,2026-06-18,0,hellofuturesop,51,kemarin baru kejadian kak dollar naik,3,"@dreamcandyx kemarin baru kejadian kak, dollar naik"
2067577984530133504,0,0,0,0,6,2026-06-18,0,serenatted,62,efek dollar naik ukuran ipong ikut naik,4,"@aril_piterpen1 Efek dollar naik, ukuran ipong ikut naik kah?😭"
2067575442052366703,0,0,0,0,23,2026-06-18,0,NotFoShow,44,gak jadi deh dollar naik,3,@CityofEvile Gak jadi deh dollar lg naik 😂✌🏻
2067553537996013945,0,0,0,0,24,2026-06-18,0,iScreamID,87,orang desa pake dollar soalnya penambang handal seneng dollar naik,7,"@himmelore orang desa gak pake dollar, soalnya penambang handal yg seneng dollar naik 😏"
2067556998531670046,0,0,0,0,20,2026-06-18,0,treyaieden,194,naik terooosss dollar naik gara2 pemerintah urus apa gimana akhirnya kena imbas kan kalau suku bunga naik masyarakat pake dollar demo dikatain aseng aseng,5,"@BigAlphaID Naik terooosss!!! ini dollar naik gara2 pemerintah ga urus apa gimana? 
akhirnya kena imbas juga kan kalo suku bunga naik. 

masyarakat ga pake dollar!!!
demo dikatain aseng aseng!!!"
2067557046254526559,0,1,0,0,52,2026-06-18,0,muhamadrizal41,194,teman teman kerja industri keuangan non bank sptnya mulai kencangkan sabuk pengaman ytd kenaikkan sdh dollar jadi naik entah smp berapa,20,"Untuk teman- teman yang kerja di industri keuangan non bank sptnya harus mulai kencangkan sabuk pengaman. 

YTD kenaikkan sdh 1 %, jika dollar tdk kembali bisa jadi naik lagi entah smp berapa %."
2067560056745562365,0,0,0,0,15,2026-06-18,0,oceansnenginess,37,dollar naik gpt ikutan naik sialan,3,"dollar naik, gpt ikutan naik… sialan😭"
2067561443424453110,0,0,0,0,9,2026-06-18,0,smthlikeryu,90,skeptis sih in this economy lebih horor dollar naik,46,@seassy_ @suamrembulan13 agak skeptis sih wkwk.. in this economy lebih horor dollar naik 😌
2067561758747992375,0,0,0,0,42,2026-06-18,0,aryaika,112,ga senangis kayaknya kan disini nonton nangis karna keinget dollar makin naik,3,"@tvindonesiawkwk Ga senangis kita kayaknya, kita kan disini nonton nangis karna sambil keinget dollar makin naik"
2067566831767052744,0,0,0,0,4,2026-06-18,0,indoict,157,indonesia siap jadi kekuatan digital asia menkomdigi meutya hafid nilai ekonomi digital berputar negeri via,0,"Indonesia Siap Jadi Kekuatan Digital Asia, Menkomdigi Meutya Hafid: Nilai Ekonomi Digital Harus Berputar di Dalam Negeri https://t.co/84QRmijtsg via @indoict"
2067561932639666637,0,0,2,0,104,2026-06-18,0,nanovond,154,harga patokan pln terlalu jauh gapnya harga dunia sekarang dollar naik pengusaha normal yah cuma follow the money memang butuh penguatan aturan,30,"harga patokan PLN terlalu jauh gapnya dengan harga dunia + sekarang dollar naik

pengusaha normal yah cuma follow the money

memang butuh penguatan aturan"
2067569020241625396,0,0,1,0,44,2026-06-18,0,rafayelryn,154,baru kali bangga jadi wni buat ikut btw makacii kak atas nyaa semoga rezeki lancar selaluu ditengah dollar naik huhuhu,13,@ruxicassiopeia Baru kali ini bangga jadi WNI buat ikut GA 😭 btw makacii kak atas GA nyaa semoga rezeki nya lancar selaluu ditengah dollar naik ini huhuhu
2067570467540807942,1,11,24,0,2021,2026-06-18,0,samnvendr,236,naik bi rate guys gila naik 3x to to sekarang semoga cepet menguat kamu rupiah emang benar bates beli maksimal dollar sekarang jadi bulan,3,"Naik lagi BI rate ke 5,75% guys.
Gila aja sudah naik 3x dari 4,75% to 5,25% to 5,50% dan sekarang 5,75%.

semoga cepet menguat kamu rupiah 😭

emang bener ya bates beli maksimal dollar sekarang jadi $10.000/bulan? https://t.co/GO0HNcl54W"
2067572365689782512,0,0,0,0,5,2026-06-18,0,rambutan1970,57,hahahha akhirnya ngaku kena dampak dollar naik,3,@ARSIPAJA Hahahha..akhirnya ngaku kena dampak dollar naik
2067572658200572346,0,0,1,0,16,2026-06-18,0,fosilalien,46,bentar bi rate naik dollar naik,4,"Bentar, BI rate naik tapi dollar naik juga (?)"
2067572820717228102,0,0,0,0,23,2026-06-18,0,defalpha,149,ni karna emas against dollar jd punya dua2nya kalau emas turun dollarnya naik begitupun sebaliknya jd ngerasain rugi2 banget kalau salah satu turun,48,"Ni karna emas against dollar jd hrs punya dua2nya
Klo emas turun, dollarnya naik begitupun sebaliknya
Jd gak ngerasain rugi2 bgt klo salah satu turun"
2067574183450886199,0,0,0,0,18,2026-06-18,0,cloudsmahe,184,yaa makanya batu baranya jangan kebanyakan export bilangin sama pemilik tambang batu bara mentang mentang dollar naik korbankan rakyat sendiri,24,"yaa makanya batu baranya jangan kebanyakan di export.. bilangin sama pemilik tambang batu bara mentang mentang dollar lagi naik
yang di korbankan rakyat sendiri https://t.co/VEsDDvjABa"
2067568561753854109,0,1,0,0,19,2026-06-18,0,ayxlee29,53,beli dollar terus timbun sampe naik,3,@sevatle beli dollar terus di timbun sampe naik lagi😭
2067566064985379319,0,1,1,0,14,2026-06-18,0,akuntandigital,103,cobalah dengar rakyat putar haluan indonesia lebih baik ekonomi naik,0,"@creeping5ilence Cobalah mereka dengar rakyat dan putar haluan untuk Indonesia lebih baik, ekonomi naik"
2067583359052836884,0,1,0,0,285,2026-06-18,0,mbapopice,280,krisis moneter lonjakan bbm subsidi indikator ekonomi menunjukkan indonesia menuju jurang narasi darurat terus dipompa publik berhak curiga bertanya demo siapa mahasiswaditunggangi,0,"Tidak ada krisis moneter, tidak ada lonjakan BBM subsidi, tidak ada indikator ekonomi yang menunjukkan Indonesia menuju jurang. Jika demikian, mengapa narasi darurat terus dipompa? Publik berhak curiga dan bertanya: Demo Untuk Siapa?

#MahasiswaDitunggangi https://t.co/M5AEi1g6My"
2067573877459615824,0,0,0,0,193,2026-06-18,0,Pradika_AS21,149,mirip tahun dulu sering kena pemadaman bergilir tahun segitu pas krisis ekonomi dunia dollar sebelumnya 9rb jadi 10rb an,15,"@Jateng_Twit mirip tahun 2009 dulu, sering kena pemadaman bergilir. tahun segitu pas lagi krisis ekonomi dunia, dollar yg sebelumnya 9rb jadi 10rb an"
2067570032104861944,0,0,0,0,64,2026-06-18,0,somodam,92,yu semangat masadepan anak biar menyiksa anak krisis ekonomi,1,@perfedc yu semangat demi masadepan anak biar kita nggak menyiksa anak dengan krisis ekonomi
2067757913108894171,1,0,1,0,214,2026-06-18,0,canceriancalico,91,rakyat desa pake ihsg rakyat desa pake dollar rakyat desa kemana2 naik kuda,7,"@unilubis Rakyat desa ga pake IHSG
Rakyat desa ga pake dollar
Rakyat desa kemana2 naik kuda"
2067622951261000137,0,0,0,0,187,2026-06-18,0,BusHaetam_,63,inilah dinamakan dapet cuan krisis ekonomi,1,@JukiHoki Inilah yang dinamakan dapet cuan dari krisis ekonomi.
2067724874949562876,1,1,2,0,49,2026-06-18,0,vita_AVP,150,tahukah kalau ekonomi indonesia sedang krisis rakyat disuruh prihatin malah takut mengeruk keuangan negara,0,"@AnakLolina2 Mereka nggak tahukah kalau ekonomi Indonesia sedang krisis? rakyat disuruh prihatin, mereka malah takut gak bisa mengeruk keuangan negara"
2067754686447505891,0,1,1,0,26,2026-06-18,0,cellebrimbor_,250,ternyata takut krisis bayangin iran dikenai sanksi embargo ekonomi militer selama tahun dimulai sejak pecahnya revolusi islam tahun tetap hidup dg kepala tegak,45,"@is_pelssy Ternyata mereka takut krisis,
bayangin aja Iran telah dikenai sanksi dan embargo ekonomi serta militer selama 47 tahun, yang dimulai sejak pecahnya Revolusi Islam pada tahun 1979. 

Tapi tetap hidup dg Kepala Tegak

https://t.co/OqoQOIJsKa"
2067758806336180479,0,1,0,0,17,2026-06-18,0,TajuddinKhairul,281,bukan kira sapa pm krisis kewangan asia berapa ramai muflis berapa banyak sektor terjejas masa tu kerajaan lock usd utk stabilkan ekonomi nak jaga rakyat kerr nak makan pelarian,1,@XWarisan @stationsj070 @KDNPUTRAJAYA @saifnasution @MYParlimen bukan kira sapa PM 1998 krisis kewangan asia?? Berapa ramai yg muflis berapa banyak sektor terjejas masa tu?? sehingga kerajaan lock USD pada 3.70 utk stabilkan ekonomi?? Nak jaga rakyat kerr nak bagi makan pelarian??
2067567901079675301,0,0,0,0,29,2026-06-18,0,Bulyarenal95,255,kondisi ekonomi sekarang jauh beda sama krisis jadi demo model begini udah relevan demo siapa sih tujuannya kalau bukan buat kepentingan tertentu mahasiswaditunggangi fundamentalekonomikuat indonesiamaju,0,"Kondisi ekonomi kita sekarang jauh beda ama krisis 98, jadi demo model begini udah gak relevan lagi. Demo Untuk Siapa sih tujuannya kalau bukan buat kepentingan tertentu?
#MahasiswaDiTunggangi #FundamentalEkonomiKuat #IndonesiaMaju https://t.co/ZdHiGHf5Nx"
2067565937340101069,0,0,0,0,19,2026-06-18,0,roedh251179,276,knp audiensi jk penguasa m anggp riak jd gejolak tunggulah apakh isu mbg harga bbm kdmp krisis ekonomi jd pemantik kepala bgn audensi ksp,-1,"Knp hrs audiensi ke @KSPgoid..?!
Jk penguasa m'anggp riak tdk akan jd gejolak, tunggulah apakh isu MBG, harga BBM, KDMP atau krisis ekonomi yg akan jd ""pemantik""
@DPR_RI @officialMKRI @mohmahfudmd @BocorAlusPol
@feriamsari
Kepala BGN Audensi Dengan KSP https://t.co/LPCUfUv95g"
2067565903664021607,0,0,0,0,44,2026-06-18,0,SUKASUKAKE,157,mbg kdmp klu dihentikan berhenti sendirinya apbn jebol dampaknya krisis ekonomi memicu chaos,1,@ARSIPAJA MBG KDMP klu tidak DIHENTIKAN maka akan BERHENTI dengan sendirinya SEBAB APBN pasti AKAN JEBOL dan dampaknya KRISIS EKONOMI yg bisa MEMICU CHAOS...
2067554330308485461,0,0,0,0,78,2026-06-18,0,marni_lry,271,jaman sekarang masyarakat udah makin pinter dibohongi pakai narasi narasi krisis buatan pas pasar saham ijo ekonomi membaik kok malah mendadak demo udah ketakar lah arahnya mana mahasiswaditunggangi demo siapa,1,"@sekarrlatI Jaman sekarang masyarakat udah makin pinter, gak bisa lagi dibohongi pakai narasi-narasi krisis buatan. Pas pasar saham lagi ijo dan ekonomi membaik, kok malah mendadak ada yang demo. Udah ketakar lah ya arahnya ke mana. #MahasiswaDitunggangi Demo Untuk Siapa"
2067553750009729490,0,0,0,0,154,2026-06-18,0,Gilang9043,284,narasi dibawa pas demo kemarin kesannya maksa banget ekonomi stabil rupiah menguat kok isunya digoreng negara krisis global jangan mau deh dijadiin alat buat naikin elektabilitas orang mahasiswaditunggangi demo siapa,1,"@MyThou9hts11 Narasi yang dibawa pas demo kemarin kesannya maksa banget. Ekonomi kita lagi stabil, rupiah juga menguat, tapi kok isunya digoreng seolah negara lagi krisis global? Jangan mau deh dijadiin alat buat naikin elektabilitas orang lain. #MahasiswaDitunggangi Demo Untuk Siapa"
2067552360856240493,0,0,0,0,155,2026-06-18,0,rudigerrealm,170,situasi ekonomi berbeda masa krisis menjadi dasar mengevaluasi bersama demo siapa apa tujuannya mahasiswaditunggangi,1,"@Sekjebn Situasi ekonomi saat ini berbeda dengan masa krisis 1998. Ini menjadi dasar untuk mengevaluasi bersama, Demo Untuk Siapa dan apa tujuannya. #MahasiswaDitunggangi"
2067550428758409252,0,0,0,0,31,2026-06-18,0,thalia_X_Jes,247,investor udah percaya indonesia jangan rusak iklim bagus pemerintah jaga daya beli demo lihat daya beli sama ekonomi jauh krisis demo siapa apa dibalik demo mahasiswaditunggangi,0,"Investor udah percaya lagi ke Indonesia, jangan rusak iklim bagus ini. Pemerintah jaga daya beli, yang demo lihat daya beli masih sama, ekonomi jauh dari krisis. Demo Untuk Siapa? Ada apa dibalik demo? #MahasiswaDitunggangi https://t.co/gNuQpVNpvL"
2067550387826036859,0,0,0,0,26,2026-06-18,0,abby_wangi,242,pemerintah udah berupaya jaga daya beli kemarin demo lihat sendiri daya beli masyarakat sama ekonomi jauh krisis jadi demo siapa apa dibalik demo rencana apa mahasiswaditunggangi,1,"Pemerintah udah berupaya jaga daya beli dan yang kemarin demo lihat sendiri daya beli masyarakat masih sama, ekonomi jauh dari krisis, jadi Demo Untuk Siapa? Ada apa dibalik demo, ada rencana apa? #MahasiswaDitunggangi https://t.co/V9b9rp9fTC"
2067550387742167108,0,0,0,0,96,2026-06-18,0,nareswari_jgy,151,kemarin demo lihat daya beli masyarakat sama ekonomi jauh krisis jadi demo siapa mahasiswaditunggangi,1,"Yang kemarin demo lihat daya beli masyarakat masih sama, ekonomi jauh dari krisis, jadi Demo Untuk Siapa? #MahasiswaDitunggangi https://t.co/xldUfWLZwZ"
2067550387372974326,0,0,0,0,19,2026-06-18,0,anisasanasini,204,berbeda kondisi krisis situasi ekonomi relatif stabil menjadi dasar mengkaji demo siapa apa tujuannya mahasiswaditunggangi,1,"Berbeda dengan kondisi krisis 1998, situasi ekonomi saat ini relatif stabil. Hal ini menjadi dasar untuk mengkaji kembali, Demo Untuk Siapa dan apa tujuannya. #MahasiswaDitunggangi https://t.co/j0PBsqZNHB"
